# time panda_joint1 panda_joint2 panda_joint3 panda_joint4 panda_joint5 panda_joint6 panda_joint7 panda_finger_joint1 panda_finger_joint2
1.075000 -0.02264183 -0.11107820 -0.02918965 -1.86119866 0.00291595 3.09307868 0.74100000 0.04000000 0.04000000
1.080000 -0.02273967 -0.10883102 -0.02929523 -1.85962614 0.00292689 3.09339336 0.74100000 0.04000000 0.04000000
1.085000 -0.02283753 -0.10658287 -0.02940051 -1.85804949 0.00293780 3.09370828 0.74100000 0.04000000 0.04000000
1.090000 -0.02293542 -0.10433375 -0.02950549 -1.85646873 0.00294868 3.09402341 0.74100000 0.04000000 0.04000000
1.095000 -0.02303334 -0.10208365 -0.02961019 -1.85488385 0.00295954 3.09433875 0.74100000 0.04000000 0.04000000
1.100000 -0.02313129 -0.09983259 -0.02971459 -1.85329484 0.00297037 3.09465431 0.74100000 0.04000000 0.04000000
1.105000 -0.02322927 -0.09758055 -0.02981870 -1.85170169 0.00298117 3.09497007 0.74100000 0.04000000 0.04000000
1.110000 -0.02332728 -0.09532755 -0.02992251 -1.85010441 0.00299194 3.09528604 0.74100000 0.04000000 0.04000000
1.115000 -0.02342532 -0.09307358 -0.03002603 -1.84850298 0.00300269 3.09560219 0.74100000 0.04000000 0.04000000
1.120000 -0.02352341 -0.09081865 -0.03012925 -1.84689740 0.00301341 3.09591854 0.74100000 0.04000000 0.04000000
1.125000 -0.02362152 -0.08856275 -0.03023218 -1.84528767 0.00302410 3.09623508 0.74100000 0.04000000 0.04000000
1.130000 -0.02371968 -0.08630588 -0.03033481 -1.84367377 0.00303476 3.09655179 0.74100000 0.04000000 0.04000000
1.135000 -0.02381787 -0.08404805 -0.03043715 -1.84205571 0.00304539 3.09686868 0.74100000 0.04000000 0.04000000
1.140000 -0.02391611 -0.08178926 -0.03053919 -1.84043347 0.00305600 3.09718574 0.74100000 0.04000000 0.04000000
1.145000 -0.02401439 -0.07952951 -0.03064093 -1.83880706 0.00306658 3.09750297 0.74100000 0.04000000 0.04000000
1.150000 -0.02411271 -0.07726879 -0.03074238 -1.83717646 0.00307713 3.09782035 0.74100000 0.04000000 0.04000000
1.155000 -0.02421107 -0.07500712 -0.03084353 -1.83554168 0.00308765 3.09813790 0.74100000 0.04000000 0.04000000
1.160000 -0.02430948 -0.07274449 -0.03094438 -1.83390270 0.00309815 3.09845559 0.74100000 0.04000000 0.04000000
1.165000 -0.02440793 -0.07048089 -0.03104493 -1.83225951 0.00310861 3.09877342 0.74100000 0.04000000 0.04000000
1.170000 -0.02450644 -0.06821635 -0.03114518 -1.83061212 0.00311905 3.09909140 0.74100000 0.04000000 0.04000000
1.175000 -0.02460499 -0.06595084 -0.03124513 -1.82896052 0.00312946 3.09940951 0.74100000 0.04000000 0.04000000
1.180000 -0.02470359 -0.06368438 -0.03134479 -1.82730470 0.00313984 3.09972775 0.74100000 0.04000000 0.04000000
1.185000 -0.02480225 -0.06141696 -0.03144414 -1.82564465 0.00315019 3.10004612 0.74100000 0.04000000 0.04000000
1.190000 -0.02490096 -0.05914859 -0.03154319 -1.82398038 0.00316051 3.10036460 0.74100000 0.04000000 0.04000000
1.195000 -0.02499972 -0.05687926 -0.03164194 -1.82231186 0.00317081 3.10068320 0.74100000 0.04000000 0.04000000
1.200000 -0.02509854 -0.05460898 -0.03174039 -1.82063910 0.00318107 3.10100190 0.74100000 0.04000000 0.04000000
1.205000 -0.02519741 -0.05233774 -0.03183854 -1.81896209 0.00319131 3.10132071 0.74100000 0.04000000 0.04000000
1.210000 -0.02529634 -0.05006556 -0.03193639 -1.81728083 0.00320151 3.10163962 0.74100000 0.04000000 0.04000000
1.215000 -0.02539533 -0.04779242 -0.03203393 -1.81559530 0.00321169 3.10195861 0.74100000 0.04000000 0.04000000
1.220000 -0.02549438 -0.04551833 -0.03213117 -1.81390551 0.00322184 3.10227769 0.74100000 0.04000000 0.04000000
1.225000 -0.02559350 -0.04324329 -0.03222811 -1.81221143 0.00323196 3.10259686 0.74100000 0.04000000 0.04000000
1.230000 -0.02569267 -0.04096730 -0.03232474 -1.81051308 0.00324205 3.10291610 0.74100000 0.04000000 0.04000000
1.235000 -0.02579191 -0.03869036 -0.03242107 -1.80881044 0.00325210 3.10323541 0.74100000 0.04000000 0.04000000
1.240000 -0.02589122 -0.03641246 -0.03251710 -1.80710350 0.00326213 3.10355478 0.74100000 0.04000000 0.04000000
1.245000 -0.02599059 -0.03413362 -0.03261282 -1.80539227 0.00327214 3.10387421 0.74100000 0.04000000 0.04000000
1.250000 -0.02609002 -0.03185384 -0.03270823 -1.80367672 0.00328211 3.10419369 0.74100000 0.04000000 0.04000000
1.255000 -0.02618953 -0.02957310 -0.03280334 -1.80195686 0.00329205 3.10451322 0.74100000 0.04000000 0.04000000
1.260000 -0.02628911 -0.02729141 -0.03289815 -1.80023268 0.00330196 3.10483279 0.74100000 0.04000000 0.04000000
1.265000 -0.02638876 -0.02500878 -0.03299264 -1.79850416 0.00331184 3.10515240 0.74100000 0.04000000 0.04000000
1.270000 -0.02648848 -0.02272520 -0.03308683 -1.79677132 0.00332169 3.10547204 0.74100000 0.04000000 0.04000000
1.275000 -0.02658827 -0.02044067 -0.03318071 -1.79503413 0.00333151 3.10579170 0.74100000 0.04000000 0.04000000
1.280000 -0.02668814 -0.01815519 -0.03327429 -1.79329259 0.00334130 3.10611138 0.74100000 0.04000000 0.04000000
1.285000 -0.02678809 -0.01586877 -0.03336755 -1.79154669 0.00335106 3.10643107 0.74100000 0.04000000 0.04000000
1.290000 -0.02688811 -0.01358140 -0.03346051 -1.78979643 0.00336078 3.10675076 0.74100000 0.04000000 0.04000000
1.295000 -0.02698821 -0.01129308 -0.03355316 -1.78804180 0.00337048 3.10707046 0.74100000 0.04000000 0.04000000
1.300000 -0.02708839 -0.00900382 -0.03364549 -1.78628279 0.00338015 3.10739015 0.74100000 0.04000000 0.04000000
1.305000 -0.02718865 -0.00671361 -0.03373752 -1.78451940 0.00338979 3.10770983 0.74100000 0.04000000 0.04000000
1.310000 -0.02728900 -0.00442246 -0.03382924 -1.78275161 0.00339939 3.10802949 0.74100000 0.04000000 0.04000000
1.315000 -0.02738942 -0.00213036 -0.03392064 -1.78097943 0.00340897 3.10834913 0.74100000 0.04000000 0.04000000
1.320000 -0.02748993 0.00016269 -0.03401174 -1.77920283 0.00341851 3.10866873 0.74100000 0.04000000 0.04000000
1.325000 -0.02759053 0.00245668 -0.03410252 -1.77742182 0.00342802 3.10898830 0.74100000 0.04000000 0.04000000
1.330000 -0.02769121 0.00475161 -0.03419300 -1.77563639 0.00343750 3.10930782 0.74100000 0.04000000 0.04000000
1.335000 -0.02779198 0.00704750 -0.03428315 -1.77384653 0.00344695 3.10962730 0.74100000 0.04000000 0.04000000
1.340000 -0.02789284 0.00934432 -0.03437300 -1.77205223 0.00345637 3.10994672 0.74100000 0.04000000 0.04000000
1.345000 -0.02799379 0.01164210 -0.03446253 -1.77025349 0.00346576 3.11026608 0.74100000 0.04000000 0.04000000
1.350000 -0.02809483 0.01394082 -0.03455175 -1.76845029 0.00347511 3.11058537 0.74100000 0.04000000 0.04000000
1.355000 -0.02819596 0.01624048 -0.03464065 -1.76664263 0.00348444 3.11090459 0.74100000 0.04000000 0.04000000
1.360000 -0.02829718 0.01854109 -0.03472924 -1.76483051 0.00349373 3.11122372 0.74100000 0.04000000 0.04000000
1.365000 -0.02839850 0.02084265 -0.03481752 -1.76301390 0.00350299 3.11154277 0.74100000 0.04000000 0.04000000
1.370000 -0.02849991 0.02314515 -0.03490548 -1.76119282 0.00351222 3.11186172 0.74100000 0.04000000 0.04000000
1.375000 -0.02860143 0.02544859 -0.03499312 -1.75936723 0.00352141 3.11218057 0.74100000 0.04000000 0.04000000
1.380000 -0.02870303 0.02775298 -0.03508045 -1.75753715 0.00353057 3.11249931 0.74100000 0.04000000 0.04000000
1.385000 -0.02880474 0.03005832 -0.03516745 -1.75570256 0.00353971 3.11281794 0.74100000 0.04000000 0.04000000
1.390000 -0.02890655 0.03236461 -0.03525415 -1.75386346 0.00354880 3.11313644 0.74100000 0.04000000 0.04000000
1.395000 -0.02900846 0.03467184 -0.03534052 -1.75201982 0.00355787 3.11345482 0.74100000 0.04000000 0.04000000
1.400000 -0.02911047 0.03698001 -0.03542657 -1.75017166 0.00356690 3.11377306 0.74100000 0.04000000 0.04000000
1.405000 -0.02921258 0.03928913 -0.03551231 -1.74831895 0.00357590 3.11409117 0.74100000 0.04000000 0.04000000
1.410000 -0.02931480 0.04159920 -0.03559773 -1.74646169 0.00358487 3.11440912 0.74100000 0.04000000 0.04000000
1.415000 -0.02941712 0.04391022 -0.03568283 -1.74459988 0.00359381 3.11472691 0.74100000 0.04000000 0.04000000
1.420000 -0.02951955 0.04622218 -0.03576761 -1.74273350 0.00360271 3.11504455 0.74100000 0.04000000 0.04000000
1.425000 -0.02962208 0.04853509 -0.03585206 -1.74086254 0.00361158 3.11536201 0.74100000 0.04000000 0.04000000
1.430000 -0.02972473 0.05084895 -0.03593620 -1.73898699 0.00362041 3.11567930 0.74100000 0.04000000 0.04000000
1.435000 -0.02982748 0.05316375 -0.03602001 -1.73710686 0.00362921 3.11599640 0.74100000 0.04000000 0.04000000
1.440000 -0.02993035 0.05547950 -0.03610351 -1.73522212 0.00363798 3.11631331 0.74100000 0.04000000 0.04000000
1.445000 -0.03003332 0.05779620 -0.03618668 -1.73333277 0.00364672 3.11663002 0.74100000 0.04000000 0.04000000
1.450000 -0.03013641 0.06011385 -0.03626953 -1.73143880 0.00365542 3.11694652 0.74100000 0.04000000 0.04000000
1.455000 -0.03023961 0.06243244 -0.03635205 -1.72954021 0.00366409 3.11726281 0.74100000 0.04000000 0.04000000
1.460000 -0.03034293 0.06475199 -0.03643425 -1.72763698 0.00367272 3.11757888 0.74100000 0.04000000 0.04000000
1.465000 -0.03044636 0.06707248 -0.03651613 -1.72572910 0.00368132 3.11789473 0.74100000 0.04000000 0.04000000
1.470000 -0.03054990 0.06939392 -0.03659768 -1.72381657 0.00368988 3.11821033 0.74100000 0.04000000 0.04000000
1.475000 -0.03065357 0.07171632 -0.03667891 -1.72189937 0.00369842 3.11852569 0.74100000 0.04000000 0.04000000
1.480000 -0.03075735 0.07403966 -0.03675981 -1.71997750 0.00370691 3.11884080 0.74100000 0.04000000 0.04000000
1.485000 -0.03086126 0.07636395 -0.03684039 -1.71805094 0.00371538 3.11915565 0.74100000 0.04000000 0.04000000
1.490000 -0.03096528 0.07868919 -0.03692064 -1.71611970 0.00372380 3.11947023 0.74100000 0.04000000 0.04000000
1.495000 -0.03106942 0.08101538 -0.03700056 -1.71418375 0.00373220 3.11978454 0.74100000 0.04000000 0.04000000
1.500000 -0.03117369 0.08334252 -0.03708015 -1.71224310 0.00374056 3.12009857 0.74100000 0.04000000 0.04000000
1.505000 -0.03127808 0.08567061 -0.03715942 -1.71029772 0.00374888 3.12041230 0.74100000 0.04000000 0.04000000
1.510000 -0.03138259 0.08799966 -0.03723836 -1.70834761 0.00375717 3.12072574 0.74100000 0.04000000 0.04000000
1.515000 -0.03148723 0.09032965 -0.03731697 -1.70639277 0.00376542 3.12103886 0.74100000 0.04000000 0.04000000
1.520000 -0.03159200 0.09266060 -0.03739525 -1.70443317 0.00377364 3.12135168 0.74100000 0.04000000 0.04000000
1.525000 -0.03169689 0.09499250 -0.03747320 -1.70246882 0.00378182 3.12166417 0.74100000 0.04000000 0.04000000
1.530000 -0.03180191 0.09732535 -0.03755082 -1.70049970 0.00378997 3.12197633 0.74100000 0.04000000 0.04000000
1.535000 -0.03190706 0.09965915 -0.03762812 -1.69852581 0.00379808 3.12228814 0.74100000 0.04000000 0.04000000
1.540000 -0.03201233 0.10199391 -0.03770508 -1.69654712 0.00380616 3.12259962 0.74100000 0.04000000 0.04000000
1.545000 -0.03211774 0.10432962 -0.03778170 -1.69456364 0.00381420 3.12291073 0.74100000 0.04000000 0.04000000
1.550000 -0.03222328 0.10666628 -0.03785800 -1.69257535 0.00382221 3.12322148 0.74100000 0.04000000 0.04000000
1.555000 -0.03232895 0.10900390 -0.03793396 -1.69058225 0.00383017 3.12353185 0.74100000 0.04000000 0.04000000
1.560000 -0.03243476 0.11134247 -0.03800959 -1.68858432 0.00383811 3.12384185 0.74100000 0.04000000 0.04000000
1.565000 -0.03254070 0.11368199 -0.03808489 -1.68658155 0.00384600 3.12415145 0.74100000 0.04000000 0.04000000
1.570000 -0.03264677 0.11602247 -0.03815985 -1.68457393 0.00385386 3.12446065 0.74100000 0.04000000 0.04000000
1.575000 -0.03275298 0.11836390 -0.03823448 -1.68256146 0.00386169 3.12476944 0.74100000 0.04000000 0.04000000
1.580000 -0.03285932 0.12070628 -0.03830878 -1.68054412 0.00386947 3.12507782 0.74100000 0.04000000 0.04000000
1.585000 -0.03296580 0.12304962 -0.03838274 -1.67852190 0.00387722 3.12538576 0.74100000 0.04000000 0.04000000
1.590000 -0.03307242 0.12539392 -0.03845636 -1.67649479 0.00388494 3.12569328 0.74100000 0.04000000 0.04000000
1.595000 -0.03317918 0.12773917 -0.03852964 -1.67446279 0.00389261 3.12600034 0.74100000 0.04000000 0.04000000
1.600000 -0.03328608 0.13008537 -0.03860259 -1.67242587 0.00390025 3.12630696 0.74100000 0.04000000 0.04000000
1.605000 -0.03339312 0.13243253 -0.03867521 -1.67038404 0.00390786 3.12661311 0.74100000 0.04000000 0.04000000
1.610000 -0.03350030 0.13478065 -0.03874748 -1.66833727 0.00391542 3.12691878 0.74100000 0.04000000 0.04000000
1.615000 -0.03360762 0.13712972 -0.03881942 -1.66628557 0.00392295 3.12722398 0.74100000 0.04000000 0.04000000
1.620000 -0.03371508 0.13947974 -0.03889101 -1.66422892 0.00393044 3.12752868 0.74100000 0.04000000 0.04000000
1.625000 -0.03382269 0.14183073 -0.03896227 -1.66216730 0.00393789 3.12783288 0.74100000 0.04000000 0.04000000
1.630000 -0.03393044 0.14418266 -0.03903319 -1.66010071 0.00394530 3.12813657 0.74100000 0.04000000 0.04000000
1.635000 -0.03403834 0.14653555 -0.03910377 -1.65802914 0.00395268 3.12843974 0.74100000 0.04000000 0.04000000
1.640000 -0.03414638 0.14888940 -0.03917401 -1.65595258 0.00396002 3.12874238 0.74100000 0.04000000 0.04000000
1.645000 -0.03425456 0.15124420 -0.03924390 -1.65387101 0.00396732 3.12904448 0.74100000 0.04000000 0.04000000
1.650000 -0.03436290 0.15359996 -0.03931346 -1.65178442 0.00397458 3.12934603 0.74100000 0.04000000 0.04000000
1.655000 -0.03447127 0.15595407 -0.03938259 -1.64969516 0.00398179 3.12964662 0.74100000 0.04000000 0.04000000
1.660000 -0.03457930 0.15829692 -0.03945099 -1.64761195 0.00398893 3.12994477 0.74100000 0.04000000 0.04000000
1.665000 -0.03468698 0.16062855 -0.03951867 -1.64553478 0.00399600 3.13024049 0.74100000 0.04000000 0.04000000
1.670000 -0.03479432 0.16294902 -0.03958563 -1.64346366 0.00400299 3.13053378 0.74100000 0.04000000 0.04000000
1.675000 -0.03490131 0.16525838 -0.03965189 -1.64139861 0.00400990 3.13082466 0.74100000 0.04000000 0.04000000
1.680000 -0.03500797 0.16755668 -0.03971743 -1.63933961 0.00401674 3.13111312 0.74100000 0.04000000 0.04000000
1.685000 -0.03511428 0.16984398 -0.03978228 -1.63728669 0.00402351 3.13139918 0.74100000 0.04000000 0.04000000
1.690000 -0.03522025 0.17212032 -0.03984644 -1.63523983 0.00403021 3.13168283 0.74100000 0.04000000 0.04000000
1.695000 -0.03532589 0.17438575 -0.03990990 -1.63319905 0.00403683 3.13196410 0.74100000 0.04000000 0.04000000
1.700000 -0.03543119 0.17664033 -0.03997269 -1.63116434 0.00404338 3.13224298 0.74100000 0.04000000 0.04000000
1.705000 -0.03553615 0.17888410 -0.04003480 -1.62913572 0.00404986 3.13251948 0.74100000 0.04000000 0.04000000
1.710000 -0.03564078 0.18111711 -0.04009624 -1.62711318 0.00405627 3.13279361 0.74100000 0.04000000 0.04000000
1.715000 -0.03574508 0.18333942 -0.04015701 -1.62509673 0.00406262 3.13306537 0.74100000 0.04000000 0.04000000
1.720000 -0.03584905 0.18555107 -0.04021712 -1.62308636 0.00406889 3.13333478 0.74100000 0.04000000 0.04000000
1.725000 -0.03595269 0.18775212 -0.04027658 -1.62108209 0.00407509 3.13360184 0.74100000 0.04000000 0.04000000
1.730000 -0.03605600 0.18994261 -0.04033539 -1.61908391 0.00408123 3.13386655 0.74100000 0.04000000 0.04000000
1.735000 -0.03615899 0.19212259 -0.04039356 -1.61709182 0.00408730 3.13412894 0.74100000 0.04000000 0.04000000
1.740000 -0.03626164 0.19429211 -0.04045109 -1.61510582 0.00409330 3.13438899 0.74100000 0.04000000 0.04000000
1.745000 -0.03636398 0.19645121 -0.04050798 -1.61312592 0.00409923 3.13464673 0.74100000 0.04000000 0.04000000
1.750000 -0.03646599 0.19859995 -0.04056425 -1.61115212 0.00410510 3.13490215 0.74100000 0.04000000 0.04000000
1.755000 -0.03656768 0.20073838 -0.04061989 -1.60918441 0.00411090 3.13515527 0.74100000 0.04000000 0.04000000
1.760000 -0.03666905 0.20286653 -0.04067492 -1.60722280 0.00411664 3.13540609 0.74100000 0.04000000 0.04000000
1.765000 -0.03677010 0.20498447 -0.04072933 -1.60526729 0.00412231 3.13565462 0.74100000 0.04000000 0.04000000
1.770000 -0.03687083 0.20709223 -0.04078314 -1.60331787 0.00412792 3.13590087 0.74100000 0.04000000 0.04000000
1.775000 -0.03697124 0.20918986 -0.04083634 -1.60137454 0.00413347 3.13614485 0.74100000 0.04000000 0.04000000
1.780000 -0.03707133 0.21127741 -0.04088894 -1.59943731 0.00413895 3.13638656 0.74100000 0.04000000 0.04000000
1.785000 -0.03717111 0.21335493 -0.04094095 -1.59750618 0.00414437 3.13662601 0.74100000 0.04000000 0.04000000
1.790000 -0.03727058 0.21542246 -0.04099238 -1.59558113 0.00414973 3.13686322 0.74100000 0.04000000 0.04000000
1.795000 -0.03736973 0.21748005 -0.04104322 -1.59366218 0.00415503 3.13709818 0.74100000 0.04000000 0.04000000
1.800000 -0.03746857 0.21952775 -0.04109348 -1.59174931 0.00416026 3.13733091 0.74100000 0.04000000 0.04000000
1.805000 -0.03756710 0.22156559 -0.04114316 -1.58984254 0.00416544 3.13756142 0.74100000 0.04000000 0.04000000
1.810000 -0.03766532 0.22359363 -0.04119228 -1.58794184 0.00417055 3.13778971 0.74100000 0.04000000 0.04000000
1.815000 -0.03776323 0.22561191 -0.04124083 -1.58604723 0.00417561 3.13801579 0.74100000 0.04000000 0.04000000
1.820000 -0.03786083 0.22762048 -0.04128882 -1.58415870 0.00418060 3.13823967 0.74100000 0.04000000 0.04000000
1.825000 -0.03795812 0.22961937 -0.04133626 -1.58227624 0.00418554 3.13846136 0.74100000 0.04000000 0.04000000
1.830000 -0.03805511 0.23160865 -0.04138314 -1.58039986 0.00419042 3.13868086 0.74100000 0.04000000 0.04000000
1.835000 -0.03815179 0.23358834 -0.04142948 -1.57852955 0.00419524 3.13889819 0.74100000 0.04000000 0.04000000
1.840000 -0.03824816 0.23555849 -0.04147528 -1.57666530 0.00420000 3.13911336 0.74100000 0.04000000 0.04000000
1.845000 -0.03834424 0.23751916 -0.04152054 -1.57480712 0.00420471 3.13932636 0.74100000 0.04000000 0.04000000
1.850000 -0.03844001 0.23947037 -0.04156526 -1.57295500 0.00420936 3.13953722 0.74100000 0.04000000 0.04000000
1.855000 -0.03853548 0.24141218 -0.04160945 -1.57110893 0.00421396 3.13974593 0.74100000 0.04000000 0.04000000
1.860000 -0.03863064 0.24334463 -0.04165312 -1.56926892 0.00421849 3.13995252 0.74100000 0.04000000 0.04000000
1.865000 -0.03872551 0.24526776 -0.04169627 -1.56743495 0.00422298 3.14015698 0.74100000 0.04000000 0.04000000
1.870000 -0.03882008 0.24718162 -0.04173890 -1.56560702 0.00422741 3.14035932 0.74100000 0.04000000 0.04000000
1.875000 -0.03891435 0.24908624 -0.04178102 -1.56378514 0.00423178 3.14055956 0.74100000 0.04000000 0.04000000
1.880000 -0.03900832 0.25098167 -0.04182264 -1.56196928 0.00423610 3.14075770 0.74100000 0.04000000 0.04000000
1.885000 -0.03910199 0.25286796 -0.04186374 -1.56015946 0.00424037 3.14095375 0.74100000 0.04000000 0.04000000
1.890000 -0.03919537 0.25474514 -0.04190435 -1.55835565 0.00424458 3.14114773 0.74100000 0.04000000 0.04000000
1.895000 -0.03928846 0.25661326 -0.04194446 -1.55655786 0.00424874 3.14133963 0.74100000 0.04000000 0.04000000
1.900000 -0.03938125 0.25847235 -0.04198408 -1.55476609 0.00425285 3.14152947 0.74100000 0.04000000 0.04000000
1.905000 -0.03947374 0.26032247 -0.04202321 -1.55298032 0.00425691 3.14171725 0.74100000 0.04000000 0.04000000
1.910000 -0.03956595 0.26216364 -0.04206185 -1.55120055 0.00426092 3.14190299 0.74100000 0.04000000 0.04000000
1.915000 -0.03965786 0.26399592 -0.04210002 -1.54942677 0.00426487 3.14208670 0.74100000 0.04000000 0.04000000
1.920000 -0.03974948 0.26581934 -0.04213771 -1.54765899 0.00426878 3.14226838 0.74100000 0.04000000 0.04000000
1.925000 -0.03984081 0.26763395 -0.04217492 -1.54589718 0.00427263 3.14244804 0.74100000 0.04000000 0.04000000
1.930000 -0.03993185 0.26943978 -0.04221167 -1.54414135 0.00427643 3.14262569 0.74100000 0.04000000 0.04000000
1.935000 -0.04002261 0.27123687 -0.04224795 -1.54239149 0.00428019 3.14280134 0.74100000 0.04000000 0.04000000
1.940000 -0.04011307 0.27302527 -0.04228377 -1.54064759 0.00428389 3.14297500 0.74100000 0.04000000 0.04000000
1.945000 -0.04020325 0.27480502 -0.04231913 -1.53890964 0.00428755 3.14314668 0.74100000 0.04000000 0.04000000
1.950000 -0.04029314 0.27657615 -0.04235404 -1.53717764 0.00429116 3.14331639 0.74100000 0.04000000 0.04000000
1.955000 -0.04038274 0.27833871 -0.04238850 -1.53545158 0.00429472 3.14348413 0.74100000 0.04000000 0.04000000
1.960000 -0.04047206 0.28009273 -0.04242251 -1.53373145 0.00429823 3.14364992 0.74100000 0.04000000 0.04000000
1.965000 -0.04056110 0.28183826 -0.04245608 -1.53201725 0.00430170 3.14381376 0.74100000 0.04000000 0.04000000
1.970000 -0.04064985 0.28357532 -0.04248920 -1.53030897 0.00430512 3.14397566 0.74100000 0.04000000 0.04000000
1.975000 -0.04073832 0.28530397 -0.04252190 -1.52860660 0.00430849 3.14413564 0.74100000 0.04000000 0.04000000
1.980000 -0.04082651 0.28702424 -0.04255415 -1.52691013 0.00431182 3.14429370 0.74100000 0.04000000 0.04000000
1.985000 -0.04091441 0.28873617 -0.04258598 -1.52521955 0.00431510 3.14444985 0.74100000 0.04000000 0.04000000
1.990000 -0.04100204 0.29043980 -0.04261739 -1.52353486 0.00431834 3.14460410 0.74100000 0.04000000 0.04000000
1.995000 -0.04108938 0.29213517 -0.04264837 -1.52185605 0.00432153 3.14475646 0.74100000 0.04000000 0.04000000
2.000000 -0.04117645 0.29382230 -0.04267893 -1.52018310 0.00432467 3.14490694 0.74100000 0.04000000 0.04000000
2.005000 -0.04068309 0.29434733 -0.04223041 -1.52051940 0.00426619 3.14469509 0.74100000 0.04000000 0.04000000
2.010000 -0.04018995 0.29487654 -0.04178228 -1.52085059 0.00420780 3.14448452 0.74100000 0.04000000 0.04000000
2.015000 -0.03969702 0.29540992 -0.04133452 -1.52117668 0.00414950 3.14427523 0.74100000 0.04000000 0.04000000
